operatingSys,subcategory,description,what_is_new,url,NumInstall,DatePublished,softwareVersion,size,topDeveloper,reviews_num,Num_star,app_name
      2.3 and up    ,Sports,"This is the best and most realistic 3D shuffle board game on the Android phones. It is the only shuffle board game that fully embraces the incredible 3D physics engine and effects.,Be the world's best player in 3D shuffleboard game.,The touch screen will bring you to the real shuffle board in the bar.,Perfect physicial performance,tempt you to the game.,You just need one agile finger,and your wit.,Kicking,hitting,blocking,scoring.,Flexible use of your strategy, skills, and of course, a little bit of luck,Come to challenge! ,Features of the game: ,*Amazing new 3D graphics.,*Actual physical performance.,*Single and double battle mode.,*Lots of fun and excitement of the game recall the actual scene of shuffle board.,*Multi-Option modes to adjust the game.,How to play,*Choose single or two players game mode to play with your friends or challenge with the computer.,*Enter the game ,one in blue puck and the other in red puck,4 pucks for each side.,*Once kick the puck into the point-area,yes,scoring. Then the other side must score higher or knock the competitor’s puck off the board.,*After finishing all pucks,the one with the higher scores win the points. The game end with either side’s points over the win points.,Rule:,In each match each player slides 4 pucks alternatively.Try to push your pucks to the farthest place and ahead of the competition.,At the end of each round, the player with the puck closest to the far end of the table wins the round. ,As long as you score accumulated more than Match Point(15) ,you'r e the winner.",,,  100 - 500  ,15-Mar-16,1, 16M  ,,10,4.1,ShuffleBoard 3D
      2.3 and up    ,Simulation,"Euro Truck Drive 2016 is the latest simulation game. You will drive the Truck and you can park it. In this game we give you 2 options. You can drive the Truck in the city in Free Mode. You will like a real Truck driver in the city. This is the best Truck simulation game.,If you want, you can drive the Truck and park it. There are 14 levels now and we will add more levels. You can try to park the Truck in every challending level. Show everybody your real Truck driving skills! Who doesn't love Truck driving? This is the best Truck driving simulation for you.,With this wonderful city graphics and beautiful red Truck, you won't be able to stop playing this beautiful Truck simulator. You can crash the dumpsters, push them away and send them flying. This is a simulator that you can do whatever you want in the city while driving.,Features,- Beautiful realistic graphics,- Parking levels,- repeatable game play,- Free city driving,- Bright red beautiful Truck,- Nice touchpad controls",,,"  10,000 - 50,000  ",7-Mar-16,1, 42M  ,,201,3.3,Euro Truck Driver 2 - Hard
      4.1 and up    ,Sports,"Hoodrip is all about arcade-style skateboarding fun. ,Skate through interesting spots across the city and take part in entertaining and fast-paced contests to win real merchandise from leading lifestyle brands.,- Free to play forever with absolutely no iAPs,- New challenges with real merchandise prizes every week,- Regular timed competitions and career mode (with tutorials),- Create your own crew and challenge your friends,Wide range of interesting and fun challenge modes:,- High score,- Best combo,- Best accuracy,- Fastest run,- Most donuts collected… Etc.,Hoodrip is a game that delivers great gameplay and fresh graphics that will keep you entertained for hours.,Enjoy!,Like Hoodrip Skateboarding on Facebook:,http://www.facebook.com/hoodripskateboarding,Follow Hoodrip Skateboarding on Instagram (@hoodripskateboarding):,https://www.instagram.com/hoodripskateboarding,Terms of Service:,http://static.hoodrip.com/eula.html,Privacy Policy:,http://static.hoodrip.com/privacy.html",,,"  5,000 - 10,000  ",2-Mar-16, 1.0.0  , 121M  ,,182,4.2,Hoodrip Skateboarding
      2.3.3 and up    ,Puzzle,"Hidden Objects – Haunted Mystery Ghost Towns is an artistically crafted seek and find game with 35+ Eerie Levels. ,Find Hidden Objects in Vacant, Mysterious Towns across the World. Explore the Shadowy Towns of No More!,Discover Abandoned Towns with Vacant Hotels, Old Jails, Rusted Cars, Vacant Churches, Broken-down Trains, Ramshackle Porches and Rickety Homes. Take an Eerie Trek Exploring Haunted Towns!,Levels vary from easy to difficult. A fun, object quest challenge for Hidden Object, Puzzle, Spot the Difference, Brain & Word fans!,This Brain Challenging Adventure is sure to entertain! “Detention Apps makes the Best Seek & Find Games!”   ,Hidden Objects – Haunted Mystery Ghost Towns features:,Gorgeous, Crisp Haunting Graphics ,3 Game Modes- Traditional, Chill, Adventure,Exciting Levels/Scenes of Hidden Object Puzzles,Zoom to Find Objects,Find Objects by Picture, Word, or Collector,Challenge Scenes with Missing Letters, Scrambled Words and Bonus Objects,Timed Challenges and Hints,Explore the Shadowy Towns of No More!,Game Modes instructions:,TRADITIONAL-,Time limits,Hint limits,Picture, Word, Collector,8 Scenes (3 levels per scene),CHILL-,Time unlimited,Hints unlimited,Picture, Word, Collector,8 Scenes (3 levels per scene),ADVENTURE-,Time limits,Hint limits,Bonus Bonanza (words highlighted in green),Missing Letters, Scrambled Words, Word Finder,15 Unique Levels",,,  100 - 500  ,17-Mar-16,1, 59M  ,,3,3,Hidden Object - Ghost Towns
      2.3.3 and up    ,Simulation,"Hoverboard Simulator is a fun way to test out the new craze on your device.  Hold on as you cruise the streets and collect money to buy new boards.  Watch out for cars and other hazards on the road and try and stop the hoverboards from crashing and catching on fire. ,How to Play:,-Hold down with 2 fingers on the board and drag to drive,-Avoid obstacles and pick up cash",,,  100 - 500  ,9-Mar-16,1, 10.0M  ,,8,3.5,Hoverboard Simulator
      2.3 and up    ,Trivia,"Wow amazing game is here waiting for you to download. Simple rule, there are 2 pictures, just find 5 difference.,You can call all of your family and play this game together. You can have a great time with your son or your grandma while playing this game, everybody knows how to play this classic game. Someone told me that ""FAMILY"" come from ""Father and mother I love you"", Find Differences Game make it happen.,Happy new year!!! Welcome to 2016, a year of happiness. Whis you have a good time. :D,50 levels in game,+,200 levels free download !!!,is ready for download, join now, best find difference game ever.",,,"  10,000 - 50,000  ",20-Feb-16, 1.10.0  , 32M  ,,131,4,Find The Difference Free 89
      4.0.3 and up    ,Strategy,"Enter a world engulfed by the ocean and thriving with pirate activity. Command the most iconic war vessels and aircraft to destroy your enemies in all out naval warfare! Join an alliance and clash in the ultimate naval showdown! ,The world is yours for the taking and it needs a ruler!, ,Features:,✪ Build your naval empire & conquer all foes!,✪ A tier level warship system of more than 20 classes of destroyers, cruisers and battleships combined,✪ Over 20 aircraft varieties with unique attack styles and abilities/affects,✪ Destroy or be destroyed in the ultimate monthly naval showdown,✪ Fight epic battles against countless other players on the interactive world map,✪ Join forces with other players to form an unstoppable alliance,✪ Battle famous pirates for resources and mysterious treasure",,,"  10,000 - 50,000  ",8-Mar-16, 1.0.1  , 77M  ,Top Developer,264,3.9,Battle Warships
      2.3 and up    ,Arcade,"See if you can avoid from tapping the black tiles, you can choose to play in a few playing modes. May it be the classic one or maybe arcade, Zen or bomb mode. ,See if you can tap all of them and avoid the rest on time. This game requires your full attention and it improves your coordination and concentration. We hope you will have fun playing it. Thank you.",,,"  10,000 - 50,000  ",23-Feb-16,1.5, 3.1M  ,,96,2.7,Piano Tiles 2016
      2.3.3 and up    ,Action & Adventure,"Compete in different tiers with different teams!,Easy to pick up and fun to play!,Customize your soccer team experience by collecting the various teams!,What are you waiting for? Don’t miss out on this chance to have tons of fun! ,- Simple and fun gameplay,- Amazing ball physics,- Play against multiple teams,- Collect different teams and cups,- Improve your team skills",,,"  10,000 - 50,000  ",17-Mar-16,1.12, 23M  ,,113,3.8,Soccer League
      2.2 and up    ,Trivia,"Jigsaw Trivia is an addictive Picture Puzzle game where you have to slide the image pieces in the right order to complete the image. Rearrange in the order to win!,Just Press, Move and Place to complete the image!  do all this careful :),Huge collection of levels! Movies, comics, cartoons, superhero, drawings, animals, places and much much more!,Test yourself if you remember re arrange the image in the right order! It's fun and addictive!,Some picture maybe hard but we provides you with FREE hints!  Just play and WIN!,1) Reveal Image: Reveal the larger image so that you can put each piece correctly,2) Reveal the Order: Reveal order of the image!.",,,"  500 - 1,000  ",20-Mar-16,1.03, 12M  ,,8,5,Jigsaw Trivia
      1.5 and up    ,Casual,"Bubble Shooter game,Bubble Shooter game",,,"  1,000 - 5,000  ",4-Mar-16,1.8, 9.3M  ,,29,3.5,Shimmer Bubble Games Shine
      3.0 and up    ,Adventure,"Super simple system for creating and constructing of your world. This is a free game for those who like to explore the world and underground mines in search of precious resources and diamonds.,* Build, destroy, create new blocks!,* Fight and defend against dangerous enemies!,* Save the game and continue to play at any time!,At your disposal:,- Large cubic world.,- Classic Mode and creative.,- A new system of survival and simple character control.",,,"  5,000 - 10,000  ",3-Mar-16, 1.0.0  , 26M  ,,45,4.1,Forest Craft: Building
      2.3 and up    ,Puzzle,"Get into the holiday spirit and celebrate Saint Patrick's Day!,""Saint Patrick's Day"" is a jigsaw-like game brimming with stunning HD artworks. Solve 20 beautiful, hand crafted puzzles as difficulty increases. Can you become the hidden piece master?,Main features:,- Unique puzzle game mechanic,- 20 hand-crafted backgrounds,- Beat your best times,- Daily rewards,- Replay for high scores,- Become the hidden piece master!,Powered by Dolby® on supported devices",,,"  1,000 - 5,000  ",6-Mar-16, 1.0.0  , 23M  ,,48,4.8,Hidden Pieces St Patrick's Day
      2.3.3 and up    ,Puzzle,"Look at two pictures and try to spot 10 differences - like a hidden objects, but instead of items you should find differences.,Lots of levels and ability to download new.,Fascinating, fun and very simple gameplay will not let you get bored in one of the best puzzle games.",,,,19-Mar-16, 1.0.1  , 10.0M  ,,67,4.6,Find The Difference 2016
      2.3 and up    ,Simulation,Kill Stickman in different ways.,,,  100 - 500  ,16-Mar-16,1, 12M  ,,18,3.3,Whack Stickman
      2.3 and up    ,Simulation,"Are you ready for a new cargo  transporter simulator. This time you will not be transporting cars, but you need to transport farm tractors. ,The farmers on the different islands need some farm tractors for working on the land. ,In Airplane Tractor Transporter you will become a farm tractor driver, big truck driver and a cargo airplane pilot. This transporter simulator game has everything what you! driving, flying, parking and master your skills. , ,Airplane Tractor Transporter is a easy to play cargo transporter game. This game is a combination between a tractor farming simulator, truck car transporter simulator  and even an airplane flight simulator. ,If you like playing all kind of simulator games but don’t want 20 different games on your device you have to install Airplane Tractor Transporter. ,Airplane Tractor Transport ,+ Easy to play with clear controls ,+ Tractor Farming Simulator, Airplane Flight Simulator and a truck cargo transporter simulator  in one! ,+ Realistic movements of the vehicles ,+ Become a farm tractor driver, cargo airplane pilot and many more in this cargo transporter simulator driving game ,+ Transport farm tractors to the islands ,+ More games like this Plane Tractor Transporter will follow soon,We hope you will like this airplane cargo game and don’t forget to let us know on Google Play what you liked in this  game! ,Follow us on Social Media to keep up with our latest games. ,http://www.facebook.com/gamebrickstudio",,,"  1,000 - 5,000  ",11-Mar-16,1.1, 42M  ,,27,4,Airplane Tractor Transporter
      4.0.3 and up    ,Adventure,"Super Jay World is a journey of super boy. In heat jungle, Mario must pass so much threats to run to target world. On his road, Mario can use weapon to kill monster but weapon is hidden in somewhere.,[How to play],+ Use button to jump, move and fire,+ Find weapon in flowers,[Features],+ Many Different Worlds with Challenging Levels in each.,+ 4 Enemy World King Clashes,+ So much scenes (jungle, frozen, cave, subway world ....),+ Addictive gameplay,+ Easy game control,+ Leader-boards & Achievements to compete with your friends!",,,"  10,000 - 50,000  ",12-Mar-16,1.2, 14M  ,,535,4.5,Super Jay World
      2.3 and up    ,Arcade,"Explore this thrilling and challenging top rated Game for FREE!,Enjoy the tense rhythm, beautiful graphics and smooth control feelings. Do not forget to collect as many coins as possible to beat you friend’s high score!,There are Four modes in the game:,✪Classic mode, get 25/50 black tiles as soon as possible.,✪Arcade mode, try your best to tap the dark tiles as many as you can, and do not miss one.,✪Zen mode, try your best to tap the black tiles as many as you can in 15/30 seconds.,✪Bomb mode, try your best to esquive bombs.,Download this best FREE Game now!,****** EXPLORE - various levels and challenges ,******* SMOOTH - smooth control and thrilling pace ,******** BEAUTIFUL – Stunning Graphics ,********ACTION – Thrilling actions that will keep you on your toes! ,********DODGE - Race past obstacles while trying your best to collect ALL of the coins,How To Play:,The rules is easy, just tap the black tile to the music and play fast.,You don’t want to miss this! ,Tips: ,1. Collect as many points as you can.,2. Don't tap the white tiles.,3. Share your best score with you friends and family.,Compatible with ALL devices. Download this Game for FREE today",,,"  10,000 - 50,000  ",20-Feb-16,1.5, 1.8M  ,,121,3.5,Piano Tiles 2 Super
      4.0 and up    ,Casual,"Famous superstars and supermodels aren’t the only ones who can have glamorous style! You won a contest and were chosen to receive the glamour package of your dreams: all the hottest and most expensive makeup and outfits you can ever want! From red carpet style to high street style, you’ve got every look you’ve always wanted right at your fingertips. What are you waiting for? Let’s dress up!,In Glam Girl - Dress Me Up, mix and match the hottest fashions to create your favorite glamorous look. Enjoy a relaxing spa to pamper your skin and get ready for your makeover. Then, fix your makeup by choosing cute shades of lipstick and eye shadow. When you’re ready to rock a hot look, dress up in awesome outfits and break out the camera to see how great you look!,Product Features:,- Easy to use controls to play.,- Real makeover simulation game.,- Spa tools to clean up and pamper yourself.,- Pretty eye shadows, lipsticks, blushes, and more.,- Glamorous styles to dress up in.,- Take photos to see how you look!,How to Play:,- Use interactive controls to play the game.,- Enjoy a nice spa, then fix your makeup.,- Dress up like a true glam girl!,- Take a photo of yourself to see how hot you look!,Come visit our: ,Website:    ,http://www.beautygirlsinc.com/,Facebook: ,https://www.facebook.com/beautygirlsinc,Twitter:      ,https://twitter.com/BeautyGirlsInc,Instagram: ,https://instagram.com/beautygirlsincorporated",,,"  10,000 - 50,000  ",2-Mar-16,1, 43M  ,,237,4.3,Glam Girl - Dress Me Up
      2.3 and up    ,Puzzle,Escape Games Day-248 is a point and click escape game developed by JoyArrows.It has contains three scenes.In that it has contains some hidden objects and simple puzzles.you have to find the objects where it is hidden and has to solve the puzzles.Are you to ready to play the game.Use your smart skills.All the best.Have more fun.,,,"  1,000 - 5,000  ",16-Mar-16, v1.0.0  , 1.9M  ,,68,4.6,Escape Games Day-248
      2.3 and up    ,Casual,"Pepper Mania is update version of pepper peppery mania. Pepper Mania is an addictive match-3 panic 3D game. Blast the angry pepper and collect hot pepper peppery. Enjoy the addictive blowout hot fire effect and most interesting match 3 cassual puzzle game! ,Match peppers of the same colour to make them panic. Pepper Mania is a playable game as classic match 3 game with pungent effect, and there are cute and hot pepper. and also，if you are a spicy mania who like to eat hot food, you must like Pepper Mania, this game will be your best choose. Pepper mania，loves the hot food，built a pepper garden which Crop many kinds of pepper，cayenne，pimiento，Bell pepper.,It is also a brand new amazing popping swap match game, Pepper Mania is colourful and funy match 3 games which face to the player loved pepper.completely free, you can play during your bored time.Use special item boost to reach your goal. A PEPPER MASTER nurturing, the largest pepper garden is your final goal. ,			,features:,1.Cute and angry pepper.,2.More than 150 challenging levels.,3.pepper topic match 3 puzzle game. ,4.beautiful hot fire effect.,Crumble hot pepper to blast a peppery way.",,,"  1,000 - 5,000  ",17-Mar-16,1.1, 27M  ,,20,4.1,Pepper Mania
      2.3.3 and up    ,Word,"Guess the object from the zoomed in photo!, ,Hundreds of levels for you to solve., ,Simple, fun and addictive gameplay. , ,Play for free now!",,,"  10,000 - 50,000  ",1-Mar-16,1.2, 49M  ,,534,4.2,Guess the Pic! 2 ~ Photo Quiz
      3.2 and up    ,Education,"Play one of the easiest coloring book game for children! With plenty of pictures to color, from various categories like animals, fairy tale princess characters, mermaids and babies, you'll have an awesome time giving our drawings life, with colours.,Simple and very intuitive you can put your creativity to the test, in this fun virtual coloring and painting book, easy for any toddler, they can play, draw and paint all kinds of prineces characters, color landscapes from all kinds of fairy tales.,Let your youngsters explore the magic of painting, let them use the colors, the brushes and other tools they think it's apropriate for all the objects and characters they find in the coloring pages, ask them about their drawings, why they used different brushes and how they can improve their work.,Features:, - High quallity pictures, lots of images to explore, - Color all the pets, cats, dogs, farm animals like pigs and ponies, - Get our mermaids and princesss to look amazing with some of the best mix of colors, - Easy to navigate and explore all the graphics, - All kinds of brushes, gradients, eraser, bucket tools and lots of stickers to explore, - A big collection of collors and gradients, - Save your kids colored pics on your device, share them on social networks or print them on paper",,,,18-Mar-16, 1.0.0  , 24M  ,,16,4.4,Coloring Book
      4.1 and up    ,Educational,"You’ve been crowned a princess on a magic planet after a magical wish.  Are you ready for a royal adventure?  The people hold you to be their new darling, so you need to look the part.,You’re the new star in the royal skies, so it’s time to get ready to wow your new people.  You will want to look your best, so settle in for a nice day of relaxation at the spa.  You’ll have the option for some spa treatments to get your skin looking luminous.  Then, it’s time for a makeup makeover to get you ready for your starring role as Princess.  A princess just isn’t a princess without a beautiful outfit, so play dress up until you find the perfect one to match your makeover.  Voila! ,How to Play:,• Get crowned as the new princess of magic,• Have an adventure in getting ready to be presented,• Start by a magical spa treatment or two,• Enjoy a makeover that makes you look like royalty,• Dress up in some royal costumes and outfits to find which one looks the best,• Look like a magical star,The adventure is just beginning for you.  Make sure you’re up for it by getting some pampering to relax you.  This darling magical planet is now your home, and you want to be the best princess you can be.  ,Download today to get started!,Check out our Facebook for MORE! ,https://www.facebook.com/iprominc,Join our Twitter: ,https://twitter.com/iPromInc,Discover more on our website: ,https://www.ipromgames.net,Love fashion & glam shots? Come visit our Instagram here! ,https://instagram.com/iprominc/",,,"  5,000 - 10,000  ",10-Mar-16,1, 51M  ,,77,3.7,Magic Princess - Star Girls
      2.3 and up    ,Casino,"Mountains of Sichuan is a place where all things are natural. It is in the heart of China where the Mystic Great Panda, awaits.,Panda’s Adventure Slot Machines is the latest 3D-animated< musical adventure slot machines. Make a real fortune in company of the cutest pandas.,Tap to play the game of slots and collect your earnings in the mysterious mountains. On your way to treasure you will meet a Great King of Pandas. He will serve as your tour guide. He will guide you until you reach the hidden slot machines casino where all the secrets jackpots are kept and found.,Just like other slots, this game is focused on freebies and winnings.  Panda’s Adventure Slot Machines does an excellent job in creating a gameplay variety. For sure, you’ll enjoy the wild characters that appear all throughout the game levels. ,Key Features, ,•	Free Bonuses (treasure chests) Daily,•	Hundreds of diamonds to collect,•	Jaw-dropping animations & effects,•	User-friendly Interface,•	Frustrating / Challenging levels ,•	Hundreds of levels to unlock,•	Leaderboards ,•	Bonus Jackpots,Download the new Panda’s Adventure Slot Machines game now!",,,"  10,000 - 50,000  ",23-Feb-16,,,,"1,629",4.3,Panda Adventure Slot Machines
      2.3 and up    ,Racing,"You can feel the part of Night Street Drifting!,In this game you can Tune the engine up to max!,You can smash your cars into the walls, or to slide in barrier, and crash it!,Drift and collect the points for new Cars!,Nice fancy graphics!,Very realistic Physics!,Realistic car damage!,Real car and turbo sounds!,Realistic engnie upgrades!",,,  100 - 500  ,17-Mar-16, 1.0.0  , 48M  ,,70,4,SNR Street Drift Racing
      2.3 and up    ,Casual,"Pamper your kitten like never before with this fun makeover salon game! Take your kitty to the hair salon and give her the makeover she deserves. Clean your pet cat before giving her a facial, moisturizing her feet, and playing with her. Dress up your pet kitty and show her off to all your friends with this fun animal game!,Features,* Wash your kitty cat to make her feel special and clean. ,* Dry her off before cleaning the wax from her ears to make her hear better. ,* Give her a wonderful facial before brushing her lovely fur straight. ,* Give your kitty a lovely feet massage before having fun playing with her. ,* Accessorize and dress your kitty to impress when taking her for her walk.",,,"  5,000 - 10,000  ",2-Mar-16, 1.0.0  , 25M  ,,27,4.1,Kitty pet care salon
      2.3 and up    ,Casual,"sweet lovers date. romantic dinner in virtual date. get ready with man and woman.,date with boyfriend and girlfriend.,help the woman and the man to get ready for their date.,great couple that what to spend a romantic day together.,drive in the car to get to the restaurant.,be part of the lovers dinner.,help the boyfriend to take a shower. spend time with the girlfriend on spa.,change to dress and decorate with necklace.,suit and tie for the men.,makeup the women.,variety of dresses and suits. ,do all the arrangements step by step.,fun and free game!,virtual couple dating.,Features:,- Many activities.,- Many levels.,- many tools: dress, suit, necklace, spaghetti, ring, tie, shaving, makeup and more.,- easy!,- free!,- full game for free.,- game can be played both online or offline.,- great for boys and girls kids and adults.",,,  1 - 5  ,17-Mar-16,1, 9.8M  ,,30,3.7,virtual date games
      2.3 and up    ,Arcade,"polygon switch is a color edge switch game to keep the ball inside bouncing.,polygon switch use several colors to integrate the polygon , and player should tap on the screen to switch the polygon bottom edge , in order to catch the ball to bounce.,the polygon rotate through tapping on the screen , and you can rotate it by tapping left or right on the screen ,which rotate the polygon different direction . just try it to find out!,Feature:,   - Best Score leaderboards supplied for competing.,   - level mode supplied for difficuty challenge .,   - smooth color change if you notice.,   - left and right tap available , try it out.,Have Fun!",,,"  5,000 - 10,000  ",18-Mar-16,1.2, 22M  ,,131,4.2,Polygon Switch
      4.4 and up    ,Educational,"Running for the presidency isn't easy! In Win the White House, manage your very own presidential campaign by debating your opponents, strategically raising funds, polling voters, launching media campaigns, and making personal appearances. Keep a close eye on the map as you battle for electoral votes.,Played 3.5 million+ times on iCivics.org, this NEW and IMPROVED version of Win the White House includes all new ways to put your stamp on your campaign: ,- More avatars,- New campaign slogans,- Running mate options, -Maverick Option for creating your platform,- Refreshed content, art and game play,- Option to print your personalised campaign materials,Sign up for an iCivics account to earn Impact Points and game-based achievements!  ,Teachers: Check out our classroom resources for Win the White House. Just visit www.icivics.org!,Learning Objectives: Your students will ...,-Explain the electoral process (primary and general elections, Electoral College),-Identify the influence of the media in forming public opinion,-Analyze how parts of a whole interact to produce outcomes in complex systems,Game Features:,1. Create a candidate. Pick an avatar, home state, political party, and campaign slogan. ,2. Choose the issues that matter to you. Battle it out with other presidential hopefuls in a primary debate by choosing the best arguments for the issues you care about. ,3. Win the primaries. The primary season doubles as the game tutorial in Win the White House. Gain campaign skills by spending time and resources in Iowa and New Hampshire.,4. Win the election. As the party candidate, you must work to gain and keep momentum through targeted media campaigns and personal appearances. Running for office isn't cheap, so you'll need to find funding in friendly states. Your ability to poll will also keep you in the know and help guide you to a presidential victory!",,,"  1,000 - 5,000  ",29-Feb-16, 1.1.1  , 47M  ,,26,3.8,Win the White House
      2.3.3 and up    ,Simulation,"Do you have what it takes to train and care a Rottweiler ?,    Are you thinking about getting a Rottweiler puppy? Try this game and see what is it about to have a Rottweiler dog. You can run, eat, overcome obstacle sets, collect coins or even scare people in the city park : ),  You must react properly and be in time with the quests. Learn and Train Rottweiler temperament, but don't forget to feed your dog (tip: can be found near bins).,  Key Features:,   - Beautiful 3d graphics (city park scene with ambiance),   - Lot of funny dog behaviors (sitting, walking, running, jumping and more),   - Different quests (collect coins, overcome obstacles),   - For any ages!, P.S.: Feel free to write about new features you want to see in the game and developer will implement it !",,,"  5,000 - 10,000  ",20-Mar-16, 1.0.5  , 48M  ,,91,3.7,Rottweiler Dog Life Simulator
      4.1 and up    ,Pretend Play,"Obsessed with the March Men's College Basketball Madness? Great, so are we! Now even the youngest fan can enjoy the bracket passion. Presenting Mascot Madness: March Basketball Tournament Brackets based solely on the teams’ Mascots. Inspired by kids, delightful family-friendly brackets!,Completely family friendly, Mascot Madness doesn't require any prior basketball or tournament knowledge. Brackets are created by simply choosing one winner from between two images of mascots from the competing universities. ,Kid and adult tested and loved!,___________________,FEATURES:,- Built with playful, yet confident engaging CARTOON MASCOTS, closely resembling the real mascots; appealing to children and adults alike. Perfect for the whole family!,- NO LIMIT to the number of brackets you can create, so involve the entire family!,- Rewarding incentives like STARS and TROPHIES awarded as participants choose each winning mascot, keeping the decision process engaging, entertaining, and fun for all ages in your family,- Helpful visual, ""strength indicators"" represent the teams’ seed in the actual tournament,- Share your final round pick with friends via social media, text, email, etc.,- Updates REAL TIME with live basketball tournament play, advancing the winning mascots along, just like in standard tourney brackets. Easily toggle between your bracket and live March Men’s Basketball Tournament Madness results,- 2015 and 2016 Brackets available! 2015 bracket available to “practice” filling out your bracket while waiting for the official teams selection made on March 13, 2016,__________________,So which mascot will you choose to reign during this March Men's Basketball, Tournament, Madness fun!,__________________,HAVING TROUBLE or have an IDEA you want to see in future updates?  We want to hear about it! This is application is for you. Contact us ,MascotMadnessHelp@gmail.com,___________________,Important things to note:,This application was/is NOT sponsored by, endorsed by, or affiliated with the NCAA™ or any of the universities featured in the application. , ,This application requires initial internet connectivity and subsequent connectivity for live results to be updated. Data transfer charges may apply.,______________________,CREDITS:,Incredible Mascot Artwork by Sebastian Hardy,The Haphazard Land ,www.TheHaphazardLand.etsy.com, ,Background court image licensed from iStock. By Getty Images,www.iStockPhoto.com, ,All images and content ,© Cutler Creations LLC 2016",,,  100 - 500  ,16-Mar-16, 1.0.40  , 10M  ,,14,4.3,Mascot Madness - March Bracket
      4.0 and up    ,Adventure,"Play a FREE trial of this immersive, high-quality game! Then pay once & play forever offline!,Famous artist Henri de Toulouse-Lautrec needs your help with finding his friend’s murderer. Can you gather enough evidence to track down the wanted killer?,• WHICH CLUES CAN YOU FIND WITHIN THE MOULIN ROUGE?,The star of the famous club, Sophie Dubois, has been poisoned by a single rose. Find which admirer has gone too far and why!,• QUESTION EVERY SUSPICIOUS CHARACTER YOU MEET,Search for missing items and compare specimens in various mini-games with some help from your forensics kit.,	,• EXPOSE SECRETS THAT WERE BURIED LONG AGO,Comb through beautifully progressive hidden object scenes and get closer to solving the mystery!,• EXPLORE LA PARISIENNE IN THE BONUS CHAPTER,Continue the investigation in the additional chapter and also enjoy Collector’s Edition exclusives including achievements and replayable mini-games.,• Find thousands of hidden objects, plus solve tons of mini games and puzzles!,• Unlock this incredible Collector's Edition to gain access to all of the amazing bonuses and additional gameplay!,*** Discover more from Big Fish Games*** ,Sign up for our newsletter and never miss a new release or promotion again: ,http://bigfi.sh/AndroidSplash,Check out our entire game library with our Big Fish Games app absolutely FREE here:  ,http://bigfi.sh/BFGAMGoog,Visit Big Fish Games, a leading developer, producer, and publisher of puzzle, adventure, casual, card & casino games!,VISIT US: www.bigfishgames.com,WATCH US: www.youtube.com/bigfishgames,FOLLOW US: www.twitter.com/bigfishgames,TALK TO US: www.facebook.com/bigfishgames",,,"  5,000 - 10,000  ",28-Feb-16,1, 677M  ,Top Developer,234,4,Danse Macabre: Crimson Cabaret
      4.2 and up    ,Card,"Play the #1 FREE KLONDIKE SOLITAIRE card game on Android!,Solitaire Vegas, also known as Klondike Solitaire, is the most popular solitaire card game in the world. Try our BEST FREE SOLITAIRE card app, which is beautiful and fun like classic Windows Solitaire.,Features:,•	Beautiful graphics ,•	Klondike gameplay,•	Timed mode,•	Draw 1 or 3 cards,•	Auto complete for solved game,•	Statistics,•	Personal records,•	Tablet support,•	 Landscape,Simple and addicting, Solitaire Vegas is sure to bring back old memories of the days when classic games like Windows Solitaire and Mahjong were played. This simple gem is the ultimate solitaire challenge - play Solitaire Classic now on Android for FREE!",,,"  1,000 - 5,000  ",23-Feb-16,1.1, 22M  ,Top Developer,16,4.3,Solitaire Vegas Free Solitaire
      4.0 and up    ,Casual,"Play a FREE trial of this immersive, high-quality game! Then pay once & play forever offline!,The Owl Man was just a fable created to scare the children of Willowsville… until now. When a child is abducted from this small hometown, the citizens believe that the fictitious villain may actually exist! ,• DISCOVER THE SUSPICIOUS HISTORY BETWEEN TWO TOWNS,Though the Owl Man serves as a nightmare for Willowsville, you find that this same villain serves as a good omen in the nearby town of Nightsville. Uncover the rivalry that exists and get closer to the truth!,• RECEIVE THE GIFT OF FORESIGHT,Search through several hidden object scenes and use the gift bestowed onto you by a local townsperson to find out what has caused this kidnapping.,	,• IS THERE SOMETHING DIFFERENT ABOUT THE MISSING CHILD?,Play through a variety of mini-games and challenging puzzles and collect the clues you need to crack the case.,• PLAY AS THE OWL MAN IN THE BONUS GAME,Discover another story in the bonus chapter and enjoy other Collector’s Edition exclusives including achievements and collectible objects.,• Find thousands of hidden objects, plus solve tons of mini games and puzzles!,• Unlock this incredible Collector's Edition to gain access to all of the amazing bonuses and additional gameplay!,*** Discover more from Big Fish Games*** ,Sign up for our newsletter and never miss a new release or promotion again: ,http://bigfi.sh/AndroidSplash,Check out our entire game library with our Big Fish Games app absolutely FREE here: ,http://bigfi.sh/BFGAMGoog,Visit Big Fish Games, a leading developer, producer, and publisher of puzzle, adventure, casual, card & casino games!,VISIT US: www.bigfishgames.com,WATCH US: www.youtube.com/bigfishgames,FOLLOW US: www.twitter.com/bigfishgames,TALK TO US: www.facebook.com/bigfishgames",,,"  5,000 - 10,000  ",6-Mar-16, 1.0.0  , 958M  ,Top Developer,234,3.3,MT: Nightsville Horror
