operatingSys,subcategory,description,what_is_new,url,NumInstall,DatePublished,softwareVersion,size,topDeveloper,reviews_num,Num_star,app_name
      2.3 and up    ,Racing," Unleash the fury for the Chicago PD forces! ,Started out in New York, now headed to one of the most amazing cities in the world; Chicago! You’ll drive and race your way through this epic city as a police car driver! Pick up criminals who need picking up, push them to their limits by doing amazing stunts which will cause them to never perform any criminal activities again in their entire life! , Unlimited missions mean unlimited amount of fun! ,Who said that Police cops can’t have fun? We certainly didn’t. That is why Police Crime Drive: Chicago PD isn’t a normal police driving game. You can stunt, race, drive against the traffic and many more! So what are you waiting for? This police driving game is one for the books! Play on. , 10 Epic Police Cars for you to drive in and collect! ,Police Crime Drive: Chicago PD doesn’t have only 1 police car for you, it has a total of 10 cars! With more coming in the next update. If you wish to see more cars, please state this in the review comments, if the demand is high we will keep you updated with more content coming to this awesome police driving simulator! , Police Crime Drive: Chicago PD - Game Features: ,- Start out as a Chicaco PD police cop! ,- 10 amazing police cars for you to collect! ,- Stunts, race and drive against the traffic! ,- Play it now on the Google Play Store! ,Facebook - ,https://www.facebook.com/MobileGamesbv,Twitter - ,https://twitter.com/mobilegamesbv,YouTube - ,https://goo.gl/snGH7I",,,"  10,000 - 50,000  ",25-Feb-16,1.1, 40M  ,,75,3.8,Police Crime Drive: Chicago PD
      4.0 and up    ,Role Playing,"An everlasting story about the Hero's Sword with animated 3D battles that can be played in its entirety for free!,The Hero's Sword, which was used 300 years ago to defeat the Overlord, has been stolen, and demons are becoming more and more common.,Rain, a member of the aristocracy, is ordered directly by the King to get the sword back, and sets off on a quest with his attendant, Viola, to find the sword.,They don't know, though... They don't know that their quest will become a journey through time, to places far off in the past. ,The binding strings of fate, and the desire to trust someone... Where will these tangled threads lead them? , Change characters' weapons depending on the situation! ,Prepare for battles with enemies by equipping characters with multiple weapons. ,Think about how best to use different skills for each weapon to make attacks more effective, and defeat enemies.,If a weapon is not used in a battle, it collects Aura, and its attack strength increases. Use a weapon with lots of Aura at just the right time to cut down enemies!, Strengthen weapons more and more ,Collect materials, and use them to strengthen weapons and make the party more and more powerful.,Weapons that are no longer needed can be dismantled, too, so you can think carefully about tactics. What weapon will you choose against each enemy?, Dungeons full of mysteries ,In the dungeon, whose form changes each time you enter, you may be able to find rare weapons, and weapons with special effects.,* The game can be played in its entirety without the need for in-game transactions.,* The actual price might differ depending on the region.,* Please contact us through the Contact button on the title screen if you discover any bugs or problems with the application. Note that we do not respond to bug reports left in application reviews.,* A Premium Edition that includes 1000 bonus in-game points is also available for download! For more information, check out ""Glorious Savior"" on the web!,[Supported OS],- 4.0 to 6.0,[Supported Screens],- WVGA(480x800) and up,[Game Controller],- Optimized,[SD Card Storage],- Enabled,[Languages],- English, Japanese,[Non-Supported Devices],This app has generally been tested to work on any mobile device released in Japan. We cannot guarantee full support on other devices.,Your use of the application constitutes your acceptance of the following EULA:,http://kemco.jp/eula/eula_EN.html,Get the latest information!,[Newsletter],http://kemcogame.com/c8QM,[Facebook page],http://www.facebook.com/kemco.global,(C)2015 KEMCO/EXE-CREATE",,,"  10,000 - 50,000  ",3-Mar-16, 1.1.1g  , 46M  ,Top Developer,"1,711",4.4,RPG Glorious Savior
      2.3 and up    ,Simulation,"The ultimate hill truck driving challenge has just arrived for you. You get the chance to drive all kind of big cargo trucks through the off road hills. Be the best hill truck driver of the world in Hill Climb Truck Simulator . Are you ready for some real precision driving with your big cargo truck in this ultimate driving simulator. Show us your hill climbing truck driver skills in this epic hill climb offroad driving simulator challenge., ,In this offroad driving simulator you can choose many different big cargo vehicles like tractors, big rigs and trucks in this truck simulator. . ,Playing this hill climb racing game gives you a lot of nonstop gaming fun! Each game level has its own offroad simulator 4x4 challenge. Playing hill speed driving games have never been this much fun. Hill Climb Truck Simulator is an easy to play game but it’s hard to master all the levels. ,Features of Hill Climb Truck Simulator,* Easy to play ,* Different big cargo vehicles to choose like Tractors, Trucks, Big Rigs ,* Real Offroad driving Experience ,* Precision free driving simulator game ,* Take care of your cargo ,Once you are in your favorite vehicle you can start with your precision driving missions. ,So get in and start showing off your offroad driving skills.  As a hill climber you get towards your destination by following the directions on your in game screen and by simply following the hill climb roads. Finishing all the levels of this amazing offroad driving truck simulator will take some good driving skills. ,We hope you will like Hill Climb Truck Simulator and please let us know what you think of the game ,Also don’t forget to follow us on Social Media to keep up to date with our new games!",,,"  10,000 - 50,000  ",23-Feb-16,1.3, 51M  ,,103,3.5,Hill Climb Truck Simulator
      3.2 and up    ,Puzzle,"Sudoku with Point System, Runs, and Online Leaderboards. Discover the next evolution of Sudoku with amazing graphics, animations, and ease of use. This is a Sudoku like one you have never experienced before ... Thousands of puzzles, all free. Class Top puzzles with selectable level of difficulty,sudoku, you win a game when you solve a puzzle with 3 errors or less (we used this threshold to give a bit of slack for mis-tapping :) Also, you have a number of tips to help you play ( easier to, at least difficult). To suit all tastes, you can choose between a lush tile look or a more classic look board :)",,,  10 - 50  ,1-Mar-16,1.1, 5.6M  ,,35,5,sudoku free game puzzle
      2.3 and up    ,Racing,"Fast, high adrenaline rush, speed racing car game. Take control behind the wheels of a crazy buggy, a police car or even an outrageous tank. And get racing!,Race your cars against rivals that will challenge you pedal to the metal to cross the checkered flag. This is high racing car competition to the max.,Drive across varying race car tracks from a wonderful summer sunset to wide open desert vistas. Or try getting through the mountains of the winter racing track!,Play through various racing game modes, from circuit race to knockout stage races. It takes lots of skills to beat the bigger racing boys.,Be a champion race car games driver, win in-app cash to unlock more powerful cars!,Do you have what it takes? Download now, start your engines, and find out...,See you at the finish line!",,,"  10,000 - 50,000  ",18-Feb-16,1.1, 38M  ,,63,3.7,MES Cartoon Race Car Games
      2.3 and up    ,Action,"Realistic Gangster story.,Criminal gangs seized South San Andreas in the early 90s. Crime rate in the city reached the highest level.,It was not easy for city newcomer Ken. Help him to maintain order again.,- More than 10 weapons,- Realistic gang wars,- More than 30 cars,- Drive all cars in the city freely,- Realistic city car driving,- Realistic traffic system,- Big city maps (San Andreas like enormous city),- Various camera angles (Inner cam, Front cam, outer cam and more),- Amazing 3D graphics,- More than 15 language support,Completely realistic Gangster Game. Download City Gangster game right now for free.,You can reach us for any questions or problems on ,help@zuuks.com,.,_________________________________________________________________,Our website: ,http://www.zuuks.com,Follow us on Facebook: ,https://www.facebook.com/zuuks.games,Follow us on Twitter: ,https://twitter.com/ZuuksGames",,,"  50,000 - 100,000  ",1-Mar-16,,,,"1,948",4.4,City Gangster
      2.3 and up    ,Puzzle,"❤ Feel the love, fall in love, play Frozen Valentine Mania when you celebrate valentines day! ❤,You can play this match 3 puzzle game all the time. While making cupcakes, while growing roses, while eating chocolate ice cream like a chef. Delicious! Connect your hearts on valentines day and fall in love like cupid wants you to. Are you ready for a frenzy of sweet treats? Yummy! Let’s do frozen valentine games, get ready for chocolate, cupcakes and lots of love!,Are all valentine hearts looking for cupid on date night? Maybe some have time to play Frozen Valentine Mania, an amazing match 3 puzzle game. It is delicious, full of ice cream, chocolate, cupcakes and lots of other sweet treats! Be your own chef and connect sweet treats on valentines day like you never did before. Yummy! Dating can be lovely, but playing games can be delicious! Celebrate valentines day on your own way and fall in love with cupid’s roses!,Frozen Valentine Mania:,❤ Fall in love with frozen valentine hearts,❤ Celebrate delicious match 3 puzzle game challenges,❤ Connect cupcakes, chocolate, ice cream or cakes,❤ Be a chef, swap and match 3 sweet treats,❤ Get melt by yummy gameplay or stay frozen,❤ Connect with friends from Facebook,Are you ready for an amazing frozen valentine mania match 3 puzzle game? Come and enjoy playing long time! Fall in love with delicious cupcakes, chocolate and ice cream. Celebrate life like a chef and get away from your frozen statue! Cupid is on his way to you to play cool puzzle games with you. Together. Are you willing to play with him? Or do you want to play with friends through Facebook? Connect with friends and show them that you’re the real chef. Lets get this frenzy valentine games started!,Get ready and connect roses or sweet treats all day long. It’s time to release all valentine hearts on valentines day!,Help us by rating Frozen Valentine Mania: Match 3 with a lot of stars. You can also follow us on Facebook:,https://www.facebook.com/Go-Vuzzle-1663349040581739/",,,"  10,000 - 50,000  ",12-Feb-16,1, 31M  ,,249,4.3,Frozen Valentine Mania Match 3
      4.1 and up    ,Sports,"Hoodrip is all about arcade-style skateboarding fun. ,Skate through interesting spots across the city and take part in entertaining and fast-paced contests to win real merchandise from leading lifestyle brands.,- Free to play forever with absolutely no iAPs,- New challenges with real merchandise prizes every week,- Regular timed competitions and career mode (with tutorials),- Create your own crew and challenge your friends,Wide range of interesting and fun challenge modes:,- High score,- Best combo,- Best accuracy,- Fastest run,- Most donuts collected… Etc.,Hoodrip is a game that delivers great gameplay and fresh graphics that will keep you entertained for hours.,Enjoy!,Like Hoodrip Skateboarding on Facebook:,http://www.facebook.com/hoodripskateboarding,Follow Hoodrip Skateboarding on Instagram (@hoodripskateboarding):,https://www.instagram.com/hoodripskateboarding,Terms of Service:,http://static.hoodrip.com/eula.html,Privacy Policy:,http://static.hoodrip.com/privacy.html",,,  50 - 100  ,2-Mar-16, 1.0.0  , 121M  ,,114,4.2,Hoodrip Skateboarding
      2.3 and up    ,Role Playing,"Its time to cut, style, trim, color and chalk your hair at Hair Salon 2 - Chalk my Hair! The latest free hair salon game, hair salon 2 lets you comb and curl your hair with a curling iron, straighten hair using a straightener, cut n style hair with scissors, make mustaches and mohawks, chalk hair into bright red, pink or blue! Put on amazing accessories and flaunt your hair styling techniques to your friends!",,,"  5,000 - 10,000  ",19-Feb-16,1, 22M  ,,90,3.3,Hair Salon 2 - Chalk my Hair
      2.3 and up    ,Adventure,"Chicken run!!! is a simple and addictive adventurous run game with awesome gameplay. Our chicken is starving in this farm with cruel farmer, help the little chicken to run and collect all its eggs from the farm without being caught by the cruel farmer. Just click the screen to make our chicken to jump all obstacles. This farm chicken run is the best adventure game for this season. It has the best fun run game with good graphics and music.,***Features***,1. Tap the screen to make chicken run.,2. Collect all the eggs from the farm without being caught by farmer.,3. Run and finish all the levels.,4. Have good relaxing music and sound effects.,5. Have two worlds each of having 12 challenging levels,***How to play***,1. Just tap the screen to jump the chicken.,2. Collect eggs as many as you can, without being caught by farmer in the farm.,3. Run to the end of the levels to reach our chicken's home.",,,"  10,000 - 50,000  ",24-Feb-16,1.01, 3.6M  ,,203,3.9,Chicken Run
      4.0 and up    ,Action,"Bravo! Hard time is over, you survive death sentence by escaping from prison with bribing cop. Play as newcomer in big city Andreas with enormous gangs to fight. Play Downtown Vegas Mafia Hood War to reclaim turf as real gangster & expand your crime empire out of Miami Beach.,Use fighting agility to gain reputation as city gangster in new town. Grab automobile, beat pedestrian and enemies to get bad reputation as public enemy. Experience criminal lifestyle and rise high in underworld crime mafia to become an ultimate ganglord in urban city. Stealing cars in home turf has taught you a lot. Earn reputation to rule in gangster Andrea’s crime city by shooting rival mobsters and bandits. Move over auto theft missions like shooting downtown mobsters in neighborhood. Break street rules in this crime simulator game.  Fight rivals to get highly payout of all hardships and struggles. ,Team up with most corrupt mafia group members and fight deadly gang lords in mad city. Kill or get killed in this epic adventure filled with unending action violent crimes. Grab cash from bank or steal racing automotive from parking lot and drive fast to get away from police officers. Drive death racing cars with guns mounted on top to escape from police vehicle chase. Shoot rivals and blow up vehicles on road for ultimate violence and aggressive rage. Keep rival gangs and underworld criminal mafia away from your territory and recruit rising thugs or crime masters in your hood. Fight back to protect your crew members from real gangsters in Las Vegas baddest neighbourhood. Take revenge for savage actions in the past and enjoy crime simulator day and night missions with sicker and crazier game play ever.,Mafia Gang Wars 2016 Features:,★10 breathtaking levels to battle against hood gangsters,★Massive Open World Environment with Day & Night missions,★Realistic action set in urban city and messed up streets,★Smooth controls for endless fun shooting and driving death racing cars,★High quality 3D graphics and heart-pumping background music,Download Downtown Vegas Mafia Hood War for committing intense crimes against rival mobs and ruling gangs in town.",,,"  5,000 - 10,000  ",14-Feb-16, 1.0.2  , 47M  ,,58,3.9,Downtown Vegas Mafia Hood War
      2.3 and up    ,Casual,"Launch your ragdoll and take out the red guys!,Simple Touch Control & Fun Ragdoll Physics.,Can you beat all the levels?",,,"  1,000 - 5,000  ",11-Feb-16,1, 25M  ,,13,3.5,Ragdoll Launcher
      2.3 and up    ,Casino,"This game is for NATURE and CASINO LOVERS who are not afraid to seek new things, come out of their homes, and ride a game of slots of fortune with the wildest stallions in the world’s most exciting casino online.  ,Gamble online and ride with the wildest horses in the west hemisphere as he helps you win jackpot bingos. A breath of hot air from Wild West, and a speed-inspiring gait are the qualities that separate Royal Stallion Slot Machines from all other free slot machines you will find.  ,Royal Stallion Slot Machines is a FREE slots machine worth your time if you love nature and horses. This jackpot casino is unlike any other free slots game you will find — it takes you on a ride with the world’s wildest stallions. ,  ,FEATURES ,  ,·         Incredible payouts ,·         5000 free coins to get you going ,·         Auto spin ,·         High-definition (HD) graphics ,·         Multiple customization options ,·         Free 20 new games every week ,·         Massive bonuses ,·         Topnotch performance across all mobile devices ,  ,Enter the Wild West and to join the world’s most beastly jackpot party where you will win loads of cash.",,,"  10,000 - 50,000  ",10-Feb-16,,,,"1,731",4.3,Royal Stallion Slot Machines
      2.2 and up    ,Puzzle,"A man trapped inside the Mayara Springs Hotel.There are some clues, puzzles and objects left. Find those objects and hints, solve the puzzles and help the man to escape out.,Enjoy with eightgames!!!!!!!!, +++ Instant Alerts On New Escape Games For Your  ,Mobile Device. —>>, ,http://goo.gl/forms/5jkais8qVL,       ++ Get Updates On New Games For Your Mobile Via  ,Facebook —>> ,https://www.facebook.com/EightGames,            +Get Latest Games Updates On Google+ —>> ,https://goo.gl/3ZTEvP",,,"  1,000 - 5,000  ",22-Feb-16, 1.2.0  , 16M  ,,165,4.2,Mayara Springs Escape
      4.0 and up    ,Role Playing,"Endless Frontier – Enjoy free RPG online, PVP battles, Quest Games,In this huge sea of Android role playing games online, Endless Frontier represents incredible refreshment and was quickly seen as one of the “best rpg games” (as seen on Intellectuapp).,The inclusion in the top rpg games reviews didn’t come as a casualty. We’ve worked really hard to make Endless Frontier one of the most unique free rpgs and quest games, which also represents a multiplayer rpg. ,It also falls under the category of one of the best pvp games online because you can enjoy it with other players in exciting battles. In its core, the Endless Frontier is an autoquest game that features auto battles. Unlimited battle scenarios and 4000 stages are included in this!,Storyline: ,A thousand years ago! There was a battle which was not inscribed in the history where 'the Knightage of Dimension' gathered for defeating the dreadful Prince of Darkness failed. Hero 'Erin' crossed his heart and went ""I will revive again and again until the day of knocking you down!!"" Did his wish come true? ,Hero 'Erin' revives again today and organizes 'the Knightage of Dimension' to defeat the Prince of Darkness.,Endless Frontier – Enjoy free RPG online and PVP battles features:,- The extreme leave alone autoquest game!,- Auto battles!! Check out the thrilling eye-catching battles!!,- Gold will be given automatically. A quest will give you fun chances to click,- Reached up to 4,000 stages!! Battle scenarios will roll out endlessly! ,- Did you revive again, today? The more you revive, the stronger units you can get. You can even make them stronger!,- Over 100 kinds of units retaining different types of ability!! Level up! Reinforce! Evolve!!,- Let's get Treasure Materials by defeating 20 kinds of unique dungeon bosses!!,- Do you want a special ability? Lay hold of hundreds of rare treasures!,- Lightning rain from the sky?? Did angels show up?? Let's cast splendid and strong magic skills!!,- Get gems here!! Have a great number of dynamic PVP battles with other users!!,- A cascade of gifts for those who concentrate!! Click the hidden Treasure Chests on each stage!!,See why Endless Frontier is one of the top rpg games, auto-quest games.",,,"  50,000 - 100,000  ",26-Feb-16, 1.0.5  , 41M  ,,467,4.5,"Endless Frontier, RPG online"
      2.3 and up    ,Action,"In the virtual world, you are a sniper, and you are the lord!,One bullet means one death!,Very realistic hitting feelings, amazing sound effect, and vivid scenes! All of those make you unable to stop!,Take up your gun and kill those terrorists!,You need to be calm, cool-headed, and relentless! Breathe! Only headshots can give you the highest honor!,Death Shooting-Hunt leader (Free Game) is a First Person Shooter! In the game, you are a sniper fighting in battles. You should finish every quest and upgrade your weapons and equipments! Combos will bring you extra bonus!,Features,★★★★★ Gorgeous visual effects,★★★★★ Smooth game control feelings,★★★★★ Rich sub-quests,★★★★★ More powerful weapons and power-ups,★★★★★ Exciting game sound effect",,,"  50,000 - 100,000  ",23-Feb-16, 1.0.3  , 18M  ,,619,3.7,Death Shooting-Hunt leader HD
      4.0.3 and up    ,Strategy,"This is a ported map from PC which is a replica of San Andreas in Minecraft. It’s only the center of Los Santos which appears to have made its way into the creation as other parts of the city is non-existent.,DISCLAIMER: This is an unofficial application for Minecraft Pocket Edition. This application is not affiliated in any way with Mojang AB. The Minecraft Name, the Minecraft Brand and the Minecraft Assets are all property of Mojang AB or their respectful owner. All rights reserved. In accordance with ,http://account.mojang.com/documents/brand_guidelines",,,"  5,000 - 10,000  ",12-Feb-16,1, 19M  ,,47,3.3,Mods GTA SA for Minecraft
      4.1 and up    ,Casual,"Being a princess is a great treat, but even princesses have big dreams. Fancy balls and handsome princes can only do so much when you have the hopes to become a pop star! Your voice is amazing, your style is top-notch, and now the only thing missing is an audience to watch! It took a while, but you finally have your own band and the kingdom is throwing a major concert for the Rock and Royals! Are you ready for your time to shine?,In Princess Band - Pop Star Salon, dress your princess up like a gorgeous superstar so she can sing her pop music and land that big record deal! Calm her nerves with a nice relaxing spa treatment, where you clean her face for makeup. Then, choose cute makeup and a hairstyle to create a hot look. Don’t forget to pick out a rockin’ hot outfit! Choose just the right look, and you’re sure to get that record deal you’ve always dreamed!,Product Features:,- Easy to use controls for kids to play.,- Tons of tools to get the perfect makeover!,- Spa features to clean up and soften skin.,- Lipstick, eye shadows, blushes, and more.,- Rockin’ hairstyles for an awesome look.,- Hot outfits to wow your audience.,- Dress up your band, too!,How to Play:,- Use interactive controls to play the game.,- Clean up with the spa tools.,- Choose cute makeup and hairstyles.,- Dress up in a superstar outfit.,- Live your pop music dream!,Check out our Facebook for MORE! ,https://www.facebook.com/iprominc,Join our Twitter: ,https://twitter.com/iPromInc,Discover more on our website: ,https://www.ipromgames.net,Love fashion & glam shots? Come visit our Instagram here! ,https://instagram.com/iprominc/",,,,3-Mar-16,1, 50M  ,,55,4.3,Princess Band - Pop Star Salon
      2.3 and up    ,Arcade,"This is the 3D version of classic Color Switch game. Game contains many new obstacles, new crazy game mode, beautiful looking graphics design.",,,"  1,000 - 5,000  ",19-Feb-16, 1.0.6  , 17M  ,,25,4.2,Color Switch 3D
      4.0 and up    ,Action,"Hello Soldier! Army headquarters received a battle alert. Enemy militia has attacked military battalion on snow mountains. Play Winter War Air Land Combat to fight terrorists and defeat mercenary troops before they conquer army base.,Be valiant & defend your troops in battlefield combat and engaged air attack against deadly adversaries. Armed forces recruit courageous soldiers to protect motherland in legendary civil wars and to keep world order at peace. Soldier you are first sergeant in this mission to obliterate rivals tank convoys and enemy squadron in epic battles. Drive snow car mounted with gatling guns, and armored jeeps to snowy hills and demolish terrorist base. Destroy hideouts and conquest world domination in ruthless fortress combat. Free army camp from fierce armed militia and upgrade your rank to sergeant major. Drive artillery tank to modern battlefield and unleash fire bombs on foes to win land combat. Shoot to kill and take total domination over rivals with uprising strategy. Use hi-tech weapons and show no mercy within blackout shooting range in this winter commando war game.,You played as US commander in familiar warship games against enemies strategic alliance. In this modern combat you free occupied land from rival force. Get ready to engage in brutal air attack as sky hero. Become air force pilot to fly army helicopter over enemy base and launch gunship strike. You are not a test flight pilot, flying for fun in commissioned military. Use tactical skills & extreme shooting to wipeout adversary forces. Don’t let them escape from this glorious kombat. Join heroes club and get in aircraft cockpit and fly rescue helicopter to ambush disputed territory. Fire missiles to blow up vehicles and destroy mercenary warheads like real shooter strikers.,Winter Wars - Air to Land Combat Features:,10 challenging world war missions to crush enemy battalion,Drive contemporary vehicles like snow car, 4x4 jeeps and armored tanks,Take off in gunship helicopter to assault ravage for epic air strikes ,Heuristic physics for smooth driving & intense flying experience,Realistic battle field environment around snow mountains,Immersive 3D graphics and engaging gameplay,Download Winter War: Air Land Combat, the latest 3D action packed game for unending war adventures to cope red alert situations.",,,"  10,000 - 50,000  ",12-Feb-16, 1.0.2  , 45M  ,,88,3.4,Winter War: Air Land Combat
      2.3.3 and up    ,Simulation,"Cat lover? Then this game is for you. Cat loather? These playful things will make you reconsider!,Who creates chaos around the house and is still cute and lovable? No...not a teenager. But a fun, obnoxious little cat! You know what they say--when in a cat’s domain, do as the cat does. Enjoy all ten cat avatars, all unique in their own way. Do that characteristic cat thing where you tamper with humans! Dress up your cat using different accessories including boots, glasses and caps. How adorable! Play with and smash objects, because that’s a cat’s favorite thing to do. ,Cute Cat Adventures 2016 Features: ,•Several cats to choose from and dress up,•Items to knock over and fiddle with!,•Vibrant Graphics and Realistic House Environment with multiple rooms; a vast world to explore!,•Indoor and outdoor locations, including a Playground,•Play with and chase other animals--get CATTY!,•Eat and Sleep to regain your energy,•Complete exciting challenges,*MEOW* It’s a vast world to explore as a cute, furry four-legged animal!,About Tapinator,Tapinator (Ticker: TAPM) designs, develops, and publishes games on mobile platforms. The Company’s portfolio includes over 180 mobile gaming titles that, collectively, have achieved over 160 million downloads. Tapinator is headquartered in New York. For more info, visit Tapinator.com",,,"  10,000 - 50,000  ",19-Feb-16,1.2, 60M  ,,131,3.7,Cute Cat Adventure 2016
      2.2 and up    ,Puzzle,"During his US trip, a tourist trapped inside the Packard Factory. There are some clues, puzzles and objects left. Find those objects and hints, solve the puzzles and help the tourist to escape out.,Enjoy with eightgames!!!!!!!!, +++ Instant Alerts On New Escape Games For Your  ,Mobile Device. —>>, ,http://goo.gl/forms/5jkais8qVL,       ++ Get Updates On New Games For Your Mobile Via  ,Facebook —>> ,https://www.facebook.com/EightGames,            +Get Latest Games Updates On Google+ —>> ,https://goo.gl/3ZTEvP",,,"  1,000 - 5,000  ",25-Feb-16, 1.0.0  , 18M  ,,120,4.6,Escape From Packard Factory
      4.0.3 and up    ,Casual,"Build houses, decorations, decorate the streets.,Grow wheat and corn, cow and chicken on village farm.,Build a dream city - only on your decision depends on what your city will be!,The most really beautiful and comfortable citybuilder. Build a city, roads and sidewalks, plant flowers, buy whole flower beds. Organize playground to your citizens and make residents happy. At your disposal dozens of scenery, cafes, restaurants, villas and homes. Take the train to send goods to the neighboring settlements. Hundreds of fun quests and a personal festival :)",,,"  1,000 - 5,000  ",26-Feb-16,1.9,,,223,4.6,Megapolis Сity:Village to Town
      4.0 and up    ,Action,"Are you ready to accept the gift of madness and understand the secrets of the deep? If yes — “Mental Hospital IV” is waiting for you.,Your intellect is thirsty for non standard tasks, and nervous for a “tickle”? Than horror-action “Mental Hospital IV” from AGaming+ will shake you to the core! Cut the lights, connect your headphones. And watch out, because he is the only one to help you to get out of these horror paws!,Our history started a short time afterwards, after the events at Mental Hospital III. The principal character’s mind was haunted with a story that happened in the St. Peter Hospital. Police sat back on its heels, big newspapers kept quiet. And then, one fine day, a stranger called us and said that he could tell everything in details in a face-to-face meeting. And you are going to a specified place... What can be simpler?!.. That is what you thought also. But you will remember till the end of our life about the story, you got involved to. After you had crushed into an orphan home you got to close quarters with its inmates. And realized that what you saw there cannot be described in words, it may be erased from a cassette, but never from your memory.,And it rests with you only, whether you will be able to solve this tangle of chaos and horror.",,,"  5,000 - 10,000  ",27-Feb-16,1.02, 117M  ,,743,4.3,Mental Hospital IV Lite
      2.3 and up    ,Arcade,"Fast method of fighting the thrilling, true shooting experience, build in sniper pleasure. Cruel qualifying battlefield, hot anti-terrorism action scenes, the lone special forces into the lion's den, strength showdown, people worship, thrill kill! The collection of gold in one fell swoop the gun. 2 big boss, 5 big scene, collection gold equipment, take you godlike, meet the pinnacle of hearty, shell touchdown, gun headshot. Let us together with the fiery war!,The annual tour hand hung article fire. Brave face thousands of enemy hero blood, generous person in the position of the pride. Let the bullets fly with you to experience the flames of romance and brothers Tiexue ambition, the man will play the blood Mobile Games.,With hundreds of enemy close combat, bullets into super sense; exciting scenes of the war, let your blood boil, unable to stop!!",,,"  1,000 - 5,000  ",26-Feb-16, 1.0.1  , 33M  ,,101,3.9,Elite Sniper Assault 3D
      2.3.3 and up    ,Educational,"Ice Cream, Ice Popsicles, Ice Cream Sandwiches & Soft Serve Ice Cream Summer Beach Treats is here for the Summer Season!,Scoop Ice Cream, Dip Ice Cream Bars, Make Ice Cream Sandwiches, and dispense Soft Serve Ice Cream for all your customers, and even yourself!,Ice Cream & Popsicles Maker has never been this much fun! So many options to choose from!,Choose from 4 games including Ice Cream, Ice Popsicles, Ice Cream Sandwiches, and Soft Serve, a Classic Favorite!,Dump a TON of toppings like gummy bears, worms, chocolates, confection, sprinkles and more on top of your favorite treat and tap to eat and enjoy!,This game is great fun for all ages, and especially those that love FREE Food Maker Games & Cooking Games!",,,,4-Mar-16,1.1, 44M  ,,35,4.3,Ice Cream & Popsicles FREE
      2.3 and up    ,Casual,"Hi, today is very nice, the sun rises and all of nature came to life. It is a perfect day for a party. What do you say? Stay with us? You want to have fun? If you want to have a wonderful day here is the right place. Through this makeup game for girls you'll be able to make your friends and even participate in the most beautiful pool party. We know you'll enjoy what we have prepared for you, you may have to help our friends to prepare for the pool party that takes place every summer. For such a party is a lot of work, many details need to be established. For private event will be a memorable one should be very attentive to every detail of this pool party dress up game but do not forget that besides organizing parties will have to be a good designer. You have to do the most beautiful swimsuit.,You will be very excited about your work and know that you will want to stay to spend with us.,Follow all instructions.,Success!,- In the beginning you will see all the things that need to be resolved;,- First you have to prepare meals;,- Lunch is very important, both girls want to eat fruit and vegetables;,- After the delicious lunch  girls want to relax and look good;,- Now you have to go to the spa;,- Apply an exfoliating gel to cleanse the skin;,- Rinse with warm water;,- Apply a mask of fruit;,- Then you should apply a moisturizer;,- Clip the eyebrows;,- Eliminate acne;,- Epilate hair on legs;,- Clean the skin with warm water;,- Now you have to makeup girls, apply: eyeshadow, contact lenses, lipstick, mascara, eyebrow pencil and powder for the cheeks;,- The girls look very good;,- Choose the right clothes and do not forget the accessories;,- They need sunglasses, hats and jewelry;,- Now they can go to the pool;,- They want juices and ice cream;,- Fix tiles;,- Arrange umbrellas and lounge chairs;,- Collect garbage;,- Wash sandstone;,- Clean water in the pool;,- Everything looks good, you're a very good friend.,The party was very beautiful, you're a good organizer of parties and please come here every day through this dressup game for girls.,Have fun!",,,"  10,000 - 50,000  ",16-Feb-16,4.2, 28M  ,,59,3.6,Dress Up For Pool Party
      3.0 and up    ,Casino,"♠♡◇♣ Welcome to 4ONES POKER! ♣◇♡♠,Enjoy a brand new world of poker with players from all over the world!,Experience Texas Hold'em with your fully customizable Avatar!,Check, Bet, Raise, and go All-in!,Discover a Vegas-style world at your fingertips!,Unique style of poker! 4ONES POKER's awaits!,#1. Vegas on Mobile!, - Texas Hold'em on mobile never felt so real!, - Feel the thrill of flipping each card.,#2. Endless Avatar Customization, - Give your Avatar their own identity! Dress them from head to toe with your own style!, - Dress up like a celebrity and play like a seasoned pro!,#3. Express Yourself with Emoticons!, - Celebrate victory & lament defeat in style!, - Taunt & tease others with your reactions!, - You won't need to put on your poker face!,#4. Gifts Galore!, - Earn up to $1,000,000 Chips with daily spins of our FREE Slot Machine!, - Lost all your Chips? We'll give you more for free!, - Attain higher levels for better rewards.,#5. Join the Competition!, - Show your skills as you climb weekly leaderboards!, - Aim for the top & gain notoriety as a Poker Champion!, - Become a champion amongst your friends!,#6. Exhilarating Live Texas Hold'em, - Real-time poker with your friends and peers!, - Enjoy Texas Hold'em with players from around the world!,You are invited to a new world of Poker.,☆ Visit our Facebook page for more news & updates. ,Our [4ONES POKER] hostess [Samantha] will lead the way!,☆ Claim your gift from [Samantha] right now!,https://www.facebook.com/4OnesPoker",,,"  10,000 - 50,000  ",11-Feb-16, 1.4.2  , 32M  ,Top Developer,734,4.2,4ONES POKER
